Amblyomma-americanum_evm.model.contig-114817-1.1	sp|A2VEC9|SSPO_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|A4D1T9|PRS37_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|A6NFA1|TIKI2_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|A8K2U0|A2ML1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	tr|E9PG40|E9PG40_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|F5H094|SO1BT_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	tr|K7EJE8|K7EJE8_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	tr|K7EKE6|K7EKE6_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O00187|MASP2_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O00468|AGRIN_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O00487|PSDE_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O00602|FCN1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14561|ACPM_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14757|CHK1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14773|TPP1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14896|IRF6_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15072|ATS3_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15169|AXIN1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15294|OGT1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15393|TMPS2_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15530|PDPK1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43240|KLK10_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43278|SPIT1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43291|SPIT2_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43318|M3K7_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43432|IF4G3_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43464|HTRA2_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43827|ANGL7_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43897|TLL1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O60235|TM11D_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O60259|KLK8_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O60911|CATL2_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75173|ATS4_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75385|ULK1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75443|TECTA_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75636|FCN3_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75783|RHBL1_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75976|CBPD_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95405|ZFYV9_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95428|PPN_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95450|ATS2_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95633|FSTL3_HUMAN
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95925|EPPI_HUMAN
