Amblyomma-americanum_evm.model.contig-114817-1.1	sp|A4D1T9|PRS37_HUMAN	0.49730685353279114
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|A6NFA1|TIKI2_HUMAN	0.1410597860813141
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|A8K2U0|A2ML1_HUMAN	0.006553268991410732
Amblyomma-americanum_evm.model.contig-114817-1.1	tr|E9PG40|E9PG40_HUMAN	0.16597630083560944
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|F5H094|SO1BT_HUMAN	0.008019239641726017
Amblyomma-americanum_evm.model.contig-114817-1.1	tr|K7EJE8|K7EJE8_HUMAN	0.0057191187515854836
Amblyomma-americanum_evm.model.contig-114817-1.1	tr|K7EKE6|K7EKE6_HUMAN	0.005820572376251221
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O00187|MASP2_HUMAN	0.03260938450694084
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O00487|PSDE_HUMAN	0.4979100823402405
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O00602|FCN1_HUMAN	0.012022423557937145
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14561|ACPM_HUMAN	0.004172422923147678
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14757|CHK1_HUMAN	0.03651167079806328
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14773|TPP1_HUMAN	0.4988310933113098
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O14896|IRF6_HUMAN	0.036279141902923584
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15072|ATS3_HUMAN	0.017224889248609543
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15169|AXIN1_HUMAN	0.008042247965931892
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15294|OGT1_HUMAN	0.0096965366974473
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15393|TMPS2_HUMAN	0.49865075945854187
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O15530|PDPK1_HUMAN	0.04742151126265526
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43240|KLK10_HUMAN	0.13821008801460266
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43278|SPIT1_HUMAN	0.006000867113471031
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43291|SPIT2_HUMAN	0.10985685884952545
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43318|M3K7_HUMAN	0.3315717577934265
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43432|IF4G3_HUMAN	0.005027089733630419
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43464|HTRA2_HUMAN	0.011287701316177845
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43827|ANGL7_HUMAN	0.009439700283110142
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O43897|TLL1_HUMAN	0.007612303830683231
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O60235|TM11D_HUMAN	0.49843907356262207
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O60259|KLK8_HUMAN	0.49748948216438293
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O60911|CATL2_HUMAN	0.03270253539085388
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75173|ATS4_HUMAN	0.007151434198021889
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75385|ULK1_HUMAN	0.2441888302564621
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75636|FCN3_HUMAN	0.13829602301120758
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75783|RHBL1_HUMAN	0.49850258231163025
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O75976|CBPD_HUMAN	0.005723222624510527
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95405|ZFYV9_HUMAN	0.028167512267827988
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95428|PPN_HUMAN	0.14608018100261688
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95450|ATS2_HUMAN	0.13401998579502106
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95633|FSTL3_HUMAN	0.7654743194580078
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95925|EPPI_HUMAN	0.1379002034664154
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|O95980|RECK_HUMAN	0.8593616485595703
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00734|THRB_HUMAN	0.42742469906806946
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00736|C1R_HUMAN	0.04718910902738571
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00738|HPT_HUMAN	0.8613378405570984
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00739|HPTR_HUMAN	0.13826949894428253
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00740|FA9_HUMAN	0.04789036512374878
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00742|FA10_HUMAN	0.012545564211905003
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00746|CFAD_HUMAN	0.49749183654785156
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00747|PLMN_HUMAN	0.5217161774635315
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00748|FA12_HUMAN	0.03188938647508621
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00749|UROK_HUMAN	0.011910155415534973
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00750|TPA_HUMAN	0.13937406241893768
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00751|CFAB_HUMAN	0.024996235966682434
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P00995|ISK1_HUMAN	0.4918675422668457
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01008|ANT3_HUMAN	0.006205072160810232
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01009|A1AT_HUMAN	0.006837680470198393
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01011|AACT_HUMAN	0.008110230788588524
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01019|ANGT_HUMAN	0.05579090490937233
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01023|A2MG_HUMAN	0.005236528813838959
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01042|KNG1_HUMAN	0.015975935384631157
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01137|TGFB1_HUMAN	0.8835415840148926
Amblyomma-americanum_evm.model.contig-114817-1.1	sp|P01138|NGF_HUMAN	0.3976919949054718
